https://tabelog.com/tokyo/A1311/A131102/13008597/,尾張屋 支店,3.59,その他,東京都 台東区 浅草 1-1-3,
https://tabelog.com/tokyo/A1311/A131102/13138058/,おんま,3.03,韓国料理,東京都 墨田区東駒形 2-21-6,
https://tabelog.com/tokyo/A1311/A131102/13075849/,オンリー,3.35,その他,東京都 台東区 西浅草 2-22-8,
https://tabelog.com/tokyo/A1311/A131102/13124107/,オーセンティック,3.73,ベトナム料理、居酒屋・ダイニングバー（その他）,東京都 台東区 浅草 1-1-12 浅草地下街,
https://tabelog.com/tokyo/A1311/A131102/13087469/,オープンセサミ,3.02,バー,東京都 台東区 雷門 2-3-3,
https://tabelog.com/tokyo/A1311/A131102/13223604/,開運占いカフェ フルムーン,レビュー数なし,カフェ,東京都 台東区 浅草 3-36-10 富士荘 1A,
https://tabelog.com/tokyo/A1311/A131102/13035036/,懐石 瓢庵,3.05,懐石・会席料理,東京都 台東区 浅草 3-34-11,
https://tabelog.com/tokyo/A1311/A131102/13236897/,海鮮寿司居酒屋 淡路 森水産,3.00,魚介料理・海鮮料理、居酒屋,東京都 台東区 浅草 2-6-7 まるごとにっぽん 4F,
https://tabelog.com/tokyo/A1311/A131102/13198142/,海鮮もんじゃ えもん,3.33,もんじゃ焼き、お好み焼き、居酒屋,東京都 台東区 浅草 1-17-10 孔雀堂ビル1F 2F,
https://tabelog.com/tokyo/A1311/A131102/13211229/,海鮮もんじゃ もすけ,3.44,もんじゃ焼き、お好み焼き、居酒屋,東京都 台東区 浅草 1-5-1 1F・2F,
https://tabelog.com/tokyo/A1311/A131102/13172795/,カイダ酒店,3.07,その他,東京都 台東区 浅草 1-33-9,
https://tabelog.com/tokyo/A1311/A131102/13187785/,カイダ酒販,3.07,その他,東京都 台東区 浅草 1-33-9,
https://tabelog.com/tokyo/A1311/A131102/13009811/,楓,3.26,和菓子,東京都 台東区 浅草 1-40-6,
https://tabelog.com/tokyo/A1311/A131102/13226778/,火炎香港創作料理,3.19,飲茶・点心、広東料理,東京都 台東区 駒形 1-9-9 川尻マンション 102,
https://tabelog.com/tokyo/A1311/A131102/13142795/,かがみ商店,3.12,その他,東京都 台東区 浅草 2-3-13,
https://tabelog.com/tokyo/A1311/A131102/13233437/,牡蠣小屋 海賊船,レビュー数なし,オイスターバー、ハンバーガー、魚介料理・海鮮料理,東京都 台東区 花川戸 1-5-3,
https://tabelog.com/tokyo/A1311/A131102/13058019/,柿汁,3.12,居酒屋,東京都 台東区 雷門 1-7-8,
https://tabelog.com/tokyo/A1311/A131102/13105439/,隠れん房,3.00,居酒屋,東京都 台東区 浅草 1-17-11,
https://tabelog.com/tokyo/A1311/A131102/13184130/,かぐらちゃかプチ 浅草店,3.15,その他,東京都 台東区 西浅草 2-27-11,
https://tabelog.com/tokyo/A1311/A131102/13033987/,花月,3.08,割烹・小料理、天丼・天重、うなぎ,東京都 台東区 浅草 1-23-7,
https://tabelog.com/tokyo/A1311/A131102/13161092/,花月堂 雷門店,3.48,そば、天丼・天重、パン,東京都 台東区 浅草 1-18-11 1F～2F,
https://tabelog.com/tokyo/A1311/A131102/13016838/,華春樓,3.36,中華料理,東京都 台東区 浅草 2-20-8,
https://tabelog.com/tokyo/A1311/A131102/13229865/,菓匠 青柳正家 浅草松屋店,3.06,和菓子,東京都 台東区 花川戸 1-4-1 松屋浅草 1F,
https://tabelog.com/tokyo/A1311/A131102/13003709/,春日,3.07,天ぷら,東京都 台東区 雷門 1-2-11,
https://tabelog.com/tokyo/A1311/A131102/13069278/,かず,レビュー数なし,懐石・会席料理、割烹・小料理,東京都 台東区 西浅草 2-10-4,
https://tabelog.com/tokyo/A1311/A131102/13239229/,和ノ家 追分,レビュー数なし,居酒屋・ダイニングバー（その他）,東京都 台東区 浅草 5-37-7,
https://tabelog.com/tokyo/A1311/A131102/13254103/,片山園 本店,レビュー数なし,その他,東京都 台東区 浅草 4-2-1 片山ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13209254/,合羽橋 酒のサンワ,3.03,その他,東京都 台東区 松が谷 3-17-11,
https://tabelog.com/tokyo/A1311/A131102/13058638/,かっぱ祭り,3.18,もんじゃ焼き、焼酎バー、鉄板焼き,東京都 台東区 西浅草 1-3-14,
https://tabelog.com/tokyo/A1311/A131102/13122791/,かっぱ村粋品店,3.11,肉まん・中華まん,東京都 台東区 浅草 1-39-11,
https://tabelog.com/tokyo/A1311/A131102/13237175/,かっぱ焼きそば 喜八 浅草かっぱ橋本店,3.19,焼きそば、居酒屋,東京都 台東区 西浅草 2-23-4 2F,
https://tabelog.com/tokyo/A1311/A131102/13035054/,割烹 あさくさ,3.02,割烹・小料理,東京都 台東区 浅草 3-37-1,
https://tabelog.com/tokyo/A1311/A131102/13188975/,割烹神谷,3.15,和食（その他）,東京都 台東区 浅草 1-1-1 3F,
https://tabelog.com/tokyo/A1311/A131102/13137409/,割烹破り 三五八堂 浅草本店,3.05,居酒屋、割烹・小料理,東京都 台東区 浅草 1-8-4 2F,
https://tabelog.com/tokyo/A1311/A131102/13019767/,カツ吉,3.43,とんかつ、串揚げ・串かつ,東京都 台東区 浅草 1-21-12,
https://tabelog.com/tokyo/A1311/A131102/13106649/,勝乃家,レビュー数なし,ふぐ,東京都 台東区 浅草 3-37-4,
https://tabelog.com/tokyo/A1311/A131102/13035678/,かつや 浅草店,3.07,とんかつ、かつ丼・かつ重、カレーライス,東京都 台東区 浅草 2-9-14 大番会館１Ｆ,
https://tabelog.com/tokyo/A1311/A131102/13163398/,かづ,3.06,釜飯、居酒屋,東京都 台東区 西浅草 1-6-16,
https://tabelog.com/tokyo/A1311/A131102/13067121/,かづや,3.25,そば、うどん,東京都 台東区 西浅草 3-3-4,
https://tabelog.com/tokyo/A1311/A131102/13052965/,家庭居酒屋 家だ,レビュー数なし,和食（その他）、居酒屋,東京都 台東区 浅草 1-18-4 伊藤ビル2F,
https://tabelog.com/tokyo/A1311/A131102/13208813/,家庭料理 浅草苑,3.02,韓国料理,東京都 台東区 浅草 2-3-27,
https://tabelog.com/tokyo/A1311/A131102/13081442/,家庭料理屋わかたけ,レビュー数なし,居酒屋,東京都 台東区 浅草 3-37-9,
https://tabelog.com/tokyo/A1311/A131102/13092243/,かと里,3.05,レストラン（その他）、甘味処,東京都 台東区 浅草 1-1-11,
https://tabelog.com/tokyo/A1311/A131102/13122536/,中華 カド,3.27,中華料理、ラーメン、餃子,東京都 台東区 浅草 4-25-3,
https://tabelog.com/tokyo/A1311/A131102/13233156/,果処屋,レビュー数なし,バー・お酒（その他）,東京都 台東区 花川戸 2-16-11,
https://tabelog.com/tokyo/A1311/A131102/13057483/,かどや,3.05,そば、天丼・天重,東京都 台東区 浅草 5-42-7,
https://tabelog.com/tokyo/A1311/A131102/13081742/,金野家,3.13,天ぷら、割烹・小料理,東京都 台東区 浅草 1-12-6,
https://tabelog.com/tokyo/A1311/A131102/13025846/,叶屋,3.47,その他,東京都 台東区 浅草 1-37-12,
https://tabelog.com/tokyo/A1311/A131102/13213825/,かのや,3.43,もんじゃ焼き、お好み焼き、居酒屋,東京都 台東区 浅草 2-4-11 ホッピー通り,
https://tabelog.com/tokyo/A1311/A131102/13254426/,カフェ&バー オルガン,レビュー数なし,バー、カフェ,東京都 台東区 西浅草 3-2-12,
https://tabelog.com/tokyo/A1311/A131102/13040131/,Cafe & Bar オレンジ ルーム,3.38,ダイニングバー、バー、カフェ・喫茶（その他）,東京都 台東区 浅草 1-41-8 清水ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13208770/,cafe&bar KITSUNE SHIPPO,3.12,カフェ、バー、イタリアン,東京都 台東区 浅草 3-2-1,
https://tabelog.com/tokyo/A1311/A131102/13161846/,カフェ ウィ,3.26,その他,東京都 台東区 花川戸 1-1-30 隅田公園,
https://tabelog.com/tokyo/A1311/A131102/13190446/,Cafe M/N,3.49,その他,東京都 台東区 浅草 2-6-7 まるごとにっぽん 3F,
https://tabelog.com/tokyo/A1311/A131102/13158341/,カフェ オトノヴァ,3.56,カフェ、イタリアン、ケーキ,東京都 台東区 西浅草 3-10-4,
https://tabelog.com/tokyo/A1311/A131102/13150413/,カフェきゃらふ,3.14,カフェ、カフェ・喫茶（その他）,東京都 台東区 雷門 2-19-13 浅草駅前ビル 2F,
https://tabelog.com/tokyo/A1311/A131102/13086615/,カフェ珈琲館 浅草店,3.07,喫茶店、コーヒー専門店、カフェ,東京都 台東区 浅草 1-6-1,
https://tabelog.com/tokyo/A1311/A131102/13214123/,カフェ・サンセット,レビュー数なし,カフェ、喫茶店、コーヒー専門店,東京都 台東区 雷門 1-5-6 B1F,
https://tabelog.com/tokyo/A1311/A131102/13237405/,カフェ シーズ,3.12,喫茶店,東京都 台東区 西浅草 2-25-11,
https://tabelog.com/tokyo/A1311/A131102/13251925/,カフェ・ド ママ3,3.02,居酒屋・ダイニングバー（その他）、喫茶店,東京都 台東区 浅草 1-1-12 浅草地下街,
https://tabelog.com/tokyo/A1311/A131102/13231577/,Cafe 晴蔵,3.12,その他,東京都 台東区 浅草 3-34-2,
https://tabelog.com/tokyo/A1311/A131102/13162324/,カフェ バイロンベイ,3.07,その他,東京都 台東区 西浅草 3-2-12 1F,
https://tabelog.com/tokyo/A1311/A131102/13175743/,カフェバル イソイチ,3.06,カフェ、魚介料理・海鮮料理、ワインバー,東京都 台東区 浅草 2-3-27 奥山おまいりまち,
https://tabelog.com/tokyo/A1311/A131102/13041317/,カフェバーWill,3.09,バー,東京都 台東区 浅草 6-8-5,
https://tabelog.com/tokyo/A1311/A131102/13243799/,カフェ ピーナッツ×あいつのピッツァ,3.09,ピザ,東京都 台東区 浅草 3-5-4,
https://tabelog.com/tokyo/A1311/A131102/13229336/,カフェベーカリー バルル,3.02,カフェ、パン,東京都 台東区 駒形 2-7-2 ホテル アマネク 浅草駅前 1F,
https://tabelog.com/tokyo/A1311/A131102/13075895/,カフェホワイエ,3.00,カフェ、バー,東京都 台東区 雷門 2-17-13,
https://tabelog.com/tokyo/A1311/A131102/13214608/,カフェ マントウ,3.20,カフェ、甘味処、かき氷,東京都 台東区 西浅草 1-4-2,
https://tabelog.com/tokyo/A1311/A131102/13178247/,カフェマンマナターレ,3.05,カフェ,東京都 台東区 花川戸 1-15-1 フェスタ花川戸 105,
https://tabelog.com/tokyo/A1311/A131102/13130148/,カフェミチクサ,3.45,カフェ、パンケーキ、パン・サンドイッチ（その他）,東京都 台東区 浅草 4-6-5 岩岡ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13141314/,カフェ　むつみ,レビュー数なし,カフェ・喫茶（その他）,東京都 台東区 雷門 1-9-2,
https://tabelog.com/tokyo/A1311/A131102/13008610/,カフェ　ムルソー,3.54,カフェ、ケーキ、ダイニングバー,東京都 台東区 雷門 2-1-5 中村ビル,
https://tabelog.com/tokyo/A1311/A131102/13188211/,カフェ ライゼ,3.12,カフェ、コーヒー専門店,東京都 台東区 浅草 4-48-15,
https://tabelog.com/tokyo/A1311/A131102/13169574/,Cafe Rest’Cuznhome GRound,3.07,カフェ、バー,東京都 台東区 浅草 2-17-9,
https://tabelog.com/tokyo/A1311/A131102/13087536/,カフェ　エル,3.16,コーヒー専門店,東京都 台東区 浅草 3-32-6,
https://tabelog.com/tokyo/A1311/A131102/13075871/,カフェ・ド・ラーク,3.09,その他,東京都 台東区 浅草 1-20-12,
https://tabelog.com/tokyo/A1311/A131102/13003681/,カプチノ,3.09,イタリアン,東京都 台東区 浅草 2-32-12,
https://tabelog.com/tokyo/A1311/A131102/13016650/,鎌寿司,3.39,寿司,東京都 台東区 西浅草 2-11-1,
https://tabelog.com/tokyo/A1311/A131102/13025904/,釜飯と串焼き 麻鳥,3.57,釜飯、串焼き,東京都 台東区 浅草 1-31-2,
https://tabelog.com/tokyo/A1311/A131102/13008602/,釜めし春,3.49,釜飯,東京都 台東区 浅草 1-14-9,
https://tabelog.com/tokyo/A1311/A131102/13003756/,釜めし むつみ,3.70,釜飯、割烹・小料理,東京都 台東区 浅草 3-32-4,
https://tabelog.com/tokyo/A1311/A131102/13183530/,雷一茶,3.31,日本茶専門店、和菓子、甘味処,東京都 台東区 花川戸 1-15-9,
https://tabelog.com/tokyo/A1311/A131102/13237803/,雷一茶 お抹茶体験店,3.08,日本茶専門店、和菓子、甘味処,東京都 台東区 浅草 2-7-3,
https://tabelog.com/tokyo/A1311/A131102/13253097/,雷一茶 伝法院通り店,3.02,日本茶専門店、和菓子、甘味処,東京都 台東区 浅草 2-2-2,
https://tabelog.com/tokyo/A1311/A131102/13132873/,雷５６５６会館,3.00,和食（その他）,東京都 台東区 浅草 3-6-1,
https://tabelog.com/tokyo/A1311/A131102/13164052/,かみなり食堂,3.00,定食・食堂、そば・うどん・麺類（その他）、天丼・天重,東京都 台東区 浅草 1-3-2 常盤堂雷おこし本舗雷門本店 2F,
https://tabelog.com/tokyo/A1311/A131102/13032187/,雷門 おすぎ,3.03,お好み焼き、もんじゃ焼き、焼きそば,東京都 台東区 浅草 1-18-3,
https://tabelog.com/tokyo/A1311/A131102/13052970/,雷門 き介,3.47,居酒屋、焼鳥、おでん,東京都 台東区 雷門 2-3-12,
https://tabelog.com/tokyo/A1311/A131102/13003675/,雷門 三定,3.29,天ぷら、天丼・天重,東京都 台東区 浅草 1-2-2,
https://tabelog.com/tokyo/A1311/A131102/13188450/,雷門パラダイス,レビュー数なし,その他,東京都 台東区 雷門 1-9-2 永井ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13034619/,雷門 満留賀,3.14,その他,東京都 台東区 浅草 1-1-5,
https://tabelog.com/tokyo/A1311/A131102/13236375/,雷門旅館,3.02,その他,東京都 台東区 浅草 1-18-2,
https://tabelog.com/tokyo/A1311/A131102/13251083/,紙ふうせん,3.01,その他,東京都 台東区 浅草 2-7-13,
https://tabelog.com/tokyo/A1311/A131102/13003664/,神谷バー,3.68,洋食、ビアホール・ビアレストラン、居酒屋,東京都 台東区 浅草 1-1-1 １Ｆ・２Ｆ・３Ｆ,
https://tabelog.com/tokyo/A1311/A131102/13003655/,亀十,3.79,和菓子、どら焼き、大福,東京都 台東区 雷門 2-18-11,
https://tabelog.com/tokyo/A1311/A131102/13043333/,亀屋,3.44,和菓子,東京都 台東区 浅草 1-37-1,
https://tabelog.com/tokyo/A1311/A131102/13130987/,加茂川,3.12,旅館,東京都 台東区 浅草 1-30-10,
https://tabelog.com/tokyo/A1311/A131102/13204362/,からあげ とお山,3.09,からあげ、弁当,東京都 台東区 浅草 2-7-13 西参道商店街,
https://tabelog.com/tokyo/A1311/A131102/13110470/,からあげ 縁 浅草総本店,3.48,からあげ、鳥料理、郷土料理（その他）,東京都 台東区 浅草 1-24-7 1F,
https://tabelog.com/tokyo/A1311/A131102/13144942/,カラオケ館 浅草国際通り店,3.07,その他,東京都 台東区 浅草 2-11-3,
https://tabelog.com/tokyo/A1311/A131102/13156505/,カラオケ館 浅草雷門店,レビュー数なし,その他,東京都 台東区 浅草 1-3-5,
https://tabelog.com/tokyo/A1311/A131102/13075905/,かりい乃,3.06,喫茶店,東京都 台東区 浅草 1-8-6,
https://tabelog.com/tokyo/A1311/A131102/13044995/,carissima,3.61,イタリアン,東京都 台東区 浅草 1-18-4 伊藤ビル　１Ｆ,
https://tabelog.com/tokyo/A1311/A131102/13054761/,CARIB,3.24,喫茶店,東京都 台東区 浅草 2-2-1,
https://tabelog.com/tokyo/A1311/A131102/13069554/,花櫚,3.07,懐石・会席料理、魚介料理・海鮮料理、ふぐ,東京都 台東区 浅草 3-31-3,
https://tabelog.com/tokyo/A1311/A131102/13144618/,かりんころん 浅草店,3.37,和菓子,東京都 台東区 浅草 2-2-4,
https://tabelog.com/tokyo/A1311/A131102/13009553/,かりんとう 小桜,3.66,和菓子,東京都 台東区 浅草 4-14-10,
https://tabelog.com/tokyo/A1311/A131102/13192783/,花林糖酒場ひろ,3.15,その他,東京都 台東区 浅草 2-3-18,
https://tabelog.com/tokyo/A1311/A131102/13008625/,歌留多,3.27,懐石・会席料理,東京都 台東区 西浅草 3-17-1 浅草ビューホテル 6F,
https://tabelog.com/tokyo/A1311/A131102/13026780/,カルネステーション 浅草店,3.03,焼肉、バイキング,東京都 台東区 千束 3-10-2 野中ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13118232/,カルボ,3.55,その他,東京都 台東区 浅草 3-42-6 大島ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13196542/,カレーランド,3.05,その他,東京都 台東区 西浅草 2-24-7,
https://tabelog.com/tokyo/A1311/A131102/13118493/,（株）製菓　川喜多,3.11,洋菓子（その他）,東京都 台東区 浅草 5-56-4,
https://tabelog.com/tokyo/A1311/A131102/13043213/,河金 千束店,3.52,とんかつ、カレーライス、かつ丼・かつ重,東京都 台東区 浅草 5-16-11,
https://tabelog.com/tokyo/A1311/A131102/13171338/,かわだ,3.05,居酒屋、定食・食堂,東京都 台東区 松が谷 1-2-1,
https://tabelog.com/tokyo/A1311/A131102/13125090/,川原商店,3.06,スイーツ（その他）,東京都 台東区 西浅草 3丁目9番地2号,
https://tabelog.com/tokyo/A1311/A131102/13027778/,川松 別館,3.31,うなぎ、天ぷら、どじょう,東京都 台東区 雷門 2-15-7,
https://tabelog.com/tokyo/A1311/A131102/13009786/,河村屋 浅草店,3.23,和食（その他）,東京都 台東区 浅草 1-22-8 河村屋ビル,
https://tabelog.com/tokyo/A1311/A131102/13220858/,韓国家庭料理 金ちゃん,レビュー数なし,韓国料理、居酒屋,東京都 台東区 浅草 2-13-9,
https://tabelog.com/tokyo/A1311/A131102/13070739/,貫ズシ,レビュー数なし,寿司,東京都 台東区 西浅草 3-20-7,
https://tabelog.com/tokyo/A1311/A131102/13215023/,神田明神下 みやび 松屋浅草店,3.01,弁当,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13241636/,Kanna,3.07,割烹・小料理、和食（その他）、バー・お酒（その他）,東京都 台東区 浅草 3-20-8 コーポ秋山 1F,
https://tabelog.com/tokyo/A1311/A131102/13080019/,かんべ,レビュー数なし,割烹・小料理,東京都 台東区 浅草 3-20-8,
https://tabelog.com/tokyo/A1311/A131102/13190968/,KAMPO煎専堂,3.22,カフェ・喫茶（その他）,東京都 台東区 浅草 2-6 まるごとにっぽん 2F,
https://tabelog.com/tokyo/A1311/A131102/13225577/,甘味みつや,3.30,その他,東京都 台東区 浅草 1-32-13 松むらビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13160808/,カーサ カステリーニ,3.35,イタリアン、にんにく料理,東京都 台東区 松が谷 2-28-11,
https://tabelog.com/tokyo/A1311/A131102/13127382/,ガスト 浅草雷門店,3.04,ファミレス,東京都 台東区 浅草 1丁目5-3 浅草セントラルホテル2Ｆ,
https://tabelog.com/tokyo/A1311/A131102/13157616/,がってん 田原町店,3.37,もつ焼き、焼鳥,東京都 台東区 西浅草 1-7-5,
https://tabelog.com/tokyo/A1311/A131102/13063809/,がってん,3.28,焼鳥、もつ焼き,東京都 台東区 雷門 2-2-6,
https://tabelog.com/tokyo/A1311/A131102/13197590/,ガトー・ド・ボワイヤージュ 浅草松屋店,3.03,ケーキ、洋菓子（その他）,東京都 台東区 花川戸 1-4-1 松屋浅草 1F,
https://tabelog.com/tokyo/A1311/A131102/13154958/,ガパオ,3.40,タイ料理、タイカレー、居酒屋・ダイニングバー（その他）,東京都 台東区 寿 3-15-2 古澤ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13177965/,我ya,3.12,居酒屋、和食（その他）,東京都 台東区 浅草 1-14-9 OKビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13159790/,ガンゲット・ラ・シェーブル,3.61,フレンチ、ビストロ,東京都 台東区 西浅草 2-2-13,
https://tabelog.com/tokyo/A1311/A131102/13233884/,ガンゲット・ラ・レネット,3.04,ビストロ,東京都 台東区 浅草 3-36-3 ダイワ荘 1F,
https://tabelog.com/tokyo/A1311/A131102/13242734/,がんこ職人 松屋浅草店,3.02,せんべい,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13251121/,元祖からあげ本舗 マルカ商店 浅草店,3.07,からあげ、弁当,東京都 台東区 西浅草 2-23-11 鎌田ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13053375/,元祖木村家人形焼本舗,3.52,その他,東京都 台東区 浅草 2-3-1,
https://tabelog.com/tokyo/A1311/A131102/13032238/,元祖寿司 浅草駅前店,3.06,その他,東京都 台東区 花川戸 1-2-3,
https://tabelog.com/tokyo/A1311/A131102/13096182/,元祖寿司 浅草本店,3.07,その他,東京都 台東区 浅草 1-19-7,
https://tabelog.com/tokyo/A1311/A131102/13003648/,元祖やきかつ 桃タロー,3.52,とんかつ、洋食,東京都 台東区 花川戸 1-10-9,
https://tabelog.com/tokyo/A1311/A131102/13052536/,Girls Bar Angel,レビュー数なし,その他,東京都 台東区 西浅草 3-16-10 浅草高洋ビル4F,
https://tabelog.com/tokyo/A1311/A131102/13134308/,Kikyo,3.08,居酒屋,東京都 台東区 西浅草 3-3-9 矢野ビル1F,
https://tabelog.com/tokyo/A1311/A131102/13054263/,喜久,3.42,うなぎ、どじょう、焼鳥,東京都 台東区 浅草 2-19-2,
https://tabelog.com/tokyo/A1311/A131102/13219724/,菊水堂,3.03,その他,東京都 台東区 浅草 1-13-4,
https://tabelog.com/tokyo/A1311/A131102/13190396/,菊水堂,3.26,和菓子,東京都 台東区 浅草 1-30-1,
https://tabelog.com/tokyo/A1311/A131102/13049685/,喜久屋,3.38,和菓子,東京都 台東区 浅草 1-20-1,
https://tabelog.com/tokyo/A1311/A131102/13190753/,菊屋観光サービスセンター,レビュー数なし,その他,東京都 台東区 浅草 2-34-1,
https://tabelog.com/tokyo/A1311/A131102/13175466/,四季咲,レビュー数なし,居酒屋,東京都 台東区 竜泉 3-11-12,
https://tabelog.com/tokyo/A1311/A131102/13094298/,紀州五代梅　浅草おざき,3.03,自然食,東京都 台東区 浅草 3-8-2 ラ・フォルム浅草　1F,
https://tabelog.com/tokyo/A1311/A131102/13099474/,季節料理 なかむら,レビュー数なし,定食・食堂,東京都 台東区 浅草 1-36-2,
https://tabelog.com/tokyo/A1311/A131102/13010532/,喜多方ラーメン 坂内 浅草店,3.10,ラーメン、餃子,東京都 台東区 雷門 2-4-11,
https://tabelog.com/tokyo/A1311/A131102/13041964/,北の市場 浅草店,3.12,居酒屋、魚介料理・海鮮料理、日本酒バー,東京都 台東区 浅草 1-42-4 電気館ビル2F,
https://tabelog.com/tokyo/A1311/A131102/13222944/,北野エース 松屋浅草店,3.03,その他,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13114897/,北の杜 市,3.50,天ぷら、居酒屋、和食（その他）,東京都 台東区 千束 1-1-12,
https://tabelog.com/tokyo/A1311/A131102/13187426/,喫茶あかね,3.03,喫茶店,東京都 台東区 浅草 7-6-5,
https://tabelog.com/tokyo/A1311/A131102/13116147/,喫茶ぐり,3.22,その他,東京都 台東区 浅草 4-25-6,
https://tabelog.com/tokyo/A1311/A131102/13088599/,喫茶ベル,レビュー数なし,喫茶店、バー,東京都 台東区 浅草 1-41-5 1F,
https://tabelog.com/tokyo/A1311/A131102/13202621/,キッチンオリジン 蔵前店,3.01,弁当,東京都 台東区 蔵前 3-12-8,
https://tabelog.com/tokyo/A1311/A131102/13041505/,キッチン 城山,3.42,洋食、オムライス、定食・食堂,東京都 台東区 西浅草 3-4-3,
https://tabelog.com/tokyo/A1311/A131102/13160669/,キッチン みの,レビュー数なし,ハンバーグ,東京都 台東区 浅草 5-32-9,
https://tabelog.com/tokyo/A1311/A131102/13044062/,キヌカワ,3.51,フレンチ、シーフード、野菜料理,東京都 台東区 西浅草 2-16-4,
https://tabelog.com/tokyo/A1311/A131102/13141016/,杵屋 仲見世店,3.40,和菓子、スイーツ（その他）,東京都 台東区 浅草 1-30-1,
https://tabelog.com/tokyo/A1311/A131102/13161880/,杵屋 新仲見世店,3.23,和菓子,東京都 大東区浅草1-32-1,
https://tabelog.com/tokyo/A1311/A131102/13120951/,吉備子屋 浅草店,3.09,和菓子,東京都 台東区 浅草 1-37-2 １階,
https://tabelog.com/tokyo/A1311/A131102/13128342/,きび太郎,3.49,その他,東京都 台東区 浅草 2-13-3 都ビル１F,
https://tabelog.com/tokyo/A1311/A131102/13189677/,貴船,3.03,喫茶店,東京都 台東区 今戸 1-13-4,
https://tabelog.com/tokyo/A1311/A131102/13076398/,紀文,3.02,甘味処,東京都 台東区 浅草 1-2-2,
https://tabelog.com/tokyo/A1311/A131102/13195518/,紀文,3.05,その他,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13016811/,紀文寿司,3.72,寿司,東京都 台東区 浅草 1-17-10,
https://tabelog.com/tokyo/A1311/A131102/13060056/,紀文堂総本店,3.36,和菓子、甘味処,東京都 台東区 浅草 1-2-2,
https://tabelog.com/tokyo/A1311/A131102/13225308/,気まぐれえりこ,3.04,居酒屋、創作料理,東京都 台東区 浅草 2-7-21 初音小路,
https://tabelog.com/tokyo/A1311/A131102/13107249/,気ままなキッチン,3.46,ケーキ、パスタ、カフェ,東京都 台東区 西浅草 3-23-1,
https://tabelog.com/tokyo/A1311/A131102/13039224/,君塚食堂,3.20,定食・食堂、おでん,東京都 台東区 浅草 2-3-26,
https://tabelog.com/tokyo/A1311/A131102/13023840/,喜美松,3.70,もつ料理、焼鳥、居酒屋,東京都 台東区 浅草 4-38-2,
https://tabelog.com/tokyo/A1311/A131102/13110727/,木むら,3.19,割烹・小料理、居酒屋,東京都 台東区 浅草 1-14-1,
https://tabelog.com/tokyo/A1311/A131102/13008591/,木村家本店,3.20,和菓子,東京都 台東区 浅草 2-3-1,
https://tabelog.com/tokyo/A1311/A131102/13111286/,KIMET,3.08,西アジア料理（その他）,東京都 台東区 浅草 1-41-9,
https://tabelog.com/tokyo/A1311/A131102/13191418/,キャノン,3.00,喫茶店,東京都 台東区東浅草 1-2-6,
https://tabelog.com/tokyo/A1311/A131102/13174753/,キャピタルコーヒー 松屋浅草店,3.01,コーヒー専門店,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13087710/,キャンディー,3.07,喫茶店,東京都 台東区 浅草 2-2-5,
https://tabelog.com/tokyo/A1311/A131102/13087714/,きゃんどる,3.05,喫茶店,東京都 台東区 千束 1-15-7,
https://tabelog.com/tokyo/A1311/A131102/13080055/,きゃろっと,レビュー数なし,お好み焼き,東京都 台東区 浅草 3-37-4,
https://tabelog.com/tokyo/A1311/A131102/13086272/,京たこ 浅草店,3.01,その他,東京都 台東区 花川戸 1-10-16,
https://tabelog.com/tokyo/A1311/A131102/13114403/,京樽 浅草松屋店,3.01,寿司,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13003757/,蕎亭 大黒屋,3.74,そば,東京都 台東区 浅草 4-39-2,
https://tabelog.com/tokyo/A1311/A131102/13114945/,京乃,3.06,居酒屋、割烹・小料理,東京都 台東区 寿 2-6-4 牧野ビル 1F,
https://tabelog.com/tokyo/A1311/A131102/13140941/,崎陽軒 松屋浅草店,3.06,飲茶・点心、弁当,東京都 台東区 花川戸 1-4-1 松屋浅草 B1F,
https://tabelog.com/tokyo/A1311/A131102/13168840/,きよし,3.06,居酒屋,東京都 台東区 浅草 1-22-4,
https://tabelog.com/tokyo/A1311/A131102/13063836/,きよせ,レビュー数なし,焼鳥,東京都 台東区 浅草 1-14-9,
https://tabelog.com/tokyo/A1311/A131102/13106389/,喜楽,3.06,居酒屋,東京都 台東区 花川戸 1-8-13,
